and;;0.42552897334098816;A
of;;0.42552897334098816;A
Kids Ocean Day;;0.37857142090797424;A
the;;0.31647416949272156;A
cite web;;0.2990788519382477;A
November;;0.2990788221359253;A
Kids Ocean Week;;0.2187376171350479;A
a;;0.19038242101669312;A
to;;0.17093709111213684;A
Foundation;;0.14955368638038635;A
Kong;;0.13296891748905182;A
Ocean Recovery Alliance;;0.13296891748905182;A
for;;0.11581943184137344;A
on;;0.11581943184137344;A
httpswwwyoutubecomwatch;;0.09474915266036987;A
Kids Ocean Day HK;;0.08935035765171051;A
Video;;0.025565214455127716;A
httpswwwfacebookcomKidsOceanWeek;;3.7566581625048093E-34;A
Hong;;3.7566581625048093E-34;A
education;;3.7566581625048093E-34;A
Start;;3.7566581625048093E-34;A
Film;;3.7566581625048093E-34;A
contentmodel;;3.7566581625048093E-34;A
Woodring;;3.7566581625048093E-34;A
httpswwwnationalcleanupdayorg;;3.7566581625048093E-34;A
John;;3.7566581625048093E-34;A
caption;;3.7566581625048093E-34;A
competition;;3.7566581625048093E-34;A
type;;3.7566581625048093E-34;A
aerial;;3.7566581625048093E-34;A
youth;;3.7566581625048093E-34;A
Interview;;3.7566581625048093E-34;A
Kids Ocean;;3.7566581625048093E-34;A
Beach;;3.7566581625048093E-34;A
awareness;;3.7566581625048093E-34;A
National;;3.7566581625048093E-34;A
affiliation;;3.7566581625048093E-34;A
children;;3.7566581625048093E-34;A
understanding;;3.7566581625048093E-34;A
create;;3.7566581625048093E-34;A
numvolunteer;;3.7566581625048093E-34;A
which;;3.7566581625048093E-34;A
Human;;3.7566581625048093E-34;A
dolphin;;3.7566581625048093E-34;A
Festival;;3.7566581625048093E-34;A
environmental;;3.7566581625048093E-34;A
Program;;3.7566581625048093E-34;A
Ocean Recovery AllianceFoundationThe;;3.7566581625048093E-34;A
artwork;;3.7566581625048093E-34;A
revision;;3.7566581625048093E-34;A
at;;3.7566581625048093E-34;A
Man-Hin;;3.7566581625048093E-34;A
size;;3.7566581625048093E-34;A
name;;3.7566581625048093E-34;A
Spectral;;3.7566581625048093E-34;A
Kids Ocean Dayjpeg;;3.7566581625048093E-34;A
Drawing;;3.7566581625048093E-34;A
Art;;3.7566581625048093E-34;A
2018EngvarB;;3.7566581625048093E-34;A
purpose;;3.7566581625048093E-34;A
student;;3.7566581625048093E-34;A
kid;;3.7566581625048093E-34;A
remark;;3.7566581625048093E-34;A
The;;3.7566581625048093E-34;A
see;;3.7566581625048093E-34;A
coord;;3.7566581625048093E-34;A
by;;3.7566581625048093E-34;A
assembly;;3.7566581625048093E-34;A
httpwwwmalibufoundationorgSiteHomehtml;;3.7566581625048093E-34;A
featuring;;3.7566581625048093E-34;A
met;;3.7566581625048093E-34;A
Schools;;3.7566581625048093E-34;A
Use;;3.7566581625048093E-34;A
started;;3.7566581625048093E-34;A
abbreviation;;3.7566581625048093E-34;A
any;;3.7566581625048093E-34;A
n;;3.7566581625048093E-34;A
Event;;3.7566581625048093E-34;A
location;;3.7566581625048093E-34;A
Bay;;3.7566581625048093E-34;A
Day;;3.7566581625048093E-34;A
cite web;;0.28547266125679016;H
November;;0.28547266125679016;H
the;;0.2615819275379181;H
