water;;0.3664151430130005;A
specy;;0.29682236909866333;A
ballast;;0.28308436274528503;A
US;;0.2313014268875122;A
economic cost;;0.21673426032066345;A
environment;;0.19565939903259277;A
ship;;0.18696729838848114;A
standard;;0.1483517289161682;A
health;;0.1407490223646164;A
ocean;;0.13969795405864716;A
risk;;0.13898058235645294;A
sess;;0.12642614543437958;A
conservancy;;0.12642614543437958;A
tourismstatement;;0.12642614543437958;A
Catherine;;0.12642614543437958;A
utility;;0.12642614543437958;A
March;;0.12642614543437958;A
industry;;0.12642614543437958;A
transportation;;0.12642614543437958;A
source;;0.12642614543437958;A
house;;0.12642614543437958;A
agriculture;;0.12642614543437958;A
infrastructure;;0.12642614543437958;A
power;;0.12642614543437958;A
Cong;;0.12642614543437958;A
fishery;;0.12642614543437958;A
nisa;;0.12642614543437958;A
resource;;0.12642614543437958;A
subcommittee;;0.12642614543437958;A
hear;;0.12642614543437958;A
u201cBallast Water Management;;0.12642614543437958;A
management;;0.10198359936475754;A
convention;;0.09478601068258286;A
mussel;;0.08657408505678177;A
invasion;;0.08615339547395706;A
conference;;0.08302392810583115;A
study;;0.07970639318227768;A
aquatic ecosystems;;0.06899875402450562;A
network;;0.06716752052307129;A
data;;0.06685802340507507;A
Ballast Water;;0.0650598406791687;A
organism;;0.058553546667099;A
cost;;0.055866580456495285;A
imo;;0.05584242194890976;A
zebra;;0.054897770285606384;A
introduction;;0.053750328719615936;A
Ballast Water Management;;0.0510760173201561;A
water discharge;;0.04741332679986954;A
knowledge;;0.043230582028627396;A
mine;;0.0432305783033371;A
acm;;0.0432305783033371;A
discovery;;0.0432305783033371;A
bulk cargo;;0.041610509157180786;A
discharge;;0.03991222381591797;A
effect;;0.03973725065588951;A
port;;0.03632289543747902;A
damage;;0.03430762514472008;A
January;;0.03430165722966194;A
United Statesu201d;;0.03430165722966194;A
Doug;;0.03430165722966194;A
CA;;0.03430165722966194;A
clam;;0.03430165722966194;A
Morrison;;0.03430165722966194;A
pest;;0.03430165722966194;A
lory;;0.03430165722966194;A
Rodolfo;;0.03430165722966194;A
International Maritime Organization;;0.03388271853327751;A
control;;0.03388271853327751;A
record;;0.028493516147136688;A
measure;;0.028493516147136688;A
plan;;0.02849351242184639;A
Ballast water management;;0.02849351242184639;A
impact;;0.02483118325471878;A
water management;;0.024282610043883324;A
uptake;;0.023504091426730156;A
issue;;0.0221985075622797;A
region;;0.02120966650545597;A
Ballast water;;0.0209212526679039;A
Pacific;;0.020267708227038383;A
plant;;0.019832296296954155;A
animal;;0.019832296296954155;A
tank;;0.019527537748217583;A
cargo;;0.018493445590138435;A
regulation;;0.015794474631547928;A
United States;;0.01258593425154686;A
September;;0.012472402304410934;A
force;;0.012472402304410934;A
material;;0.010994283482432365;A
vessel;;0.010923105292022228;A
cite web;;0.010804529301822186;A
carrier;;0.01079103909432888;A
Ballast water discharge;;0.007277668919414282;A
DC;;0.006601416040211916;A
exchange;;0.004562295973300934;A
act;;0.004494058433920145;A
amount;;0.003581615164875984;A
tanker;;0.0035816149320453405;A
call;;0.0035816149320453405;A
propeller;;0.003340511815622449;A
surface;;0.0033405115827918053;A
Coast Guard;;0.0029426051769405603;A
title;;0.0028066346421837807;A
cause;;0.0027752029709517956;A
permit;;0.0023716199211776257;A
concentration;;0.0022297892719507217;A
range;;0.0022140282671898603;A
limit;;0.0018677840707823634;A
EPA;;0.0017045774729922414;A
Protection Agency;;0.0014466411666944623;A
sea;;0.001304020406678319;A
sediment;;0.001201327657327056;A
percent;;0.0010897356551140547;A
Singapore;;0.0010479164775460958;A
Clair;;8.364648092538118E-4;A
